,cust_number,buisness_year,doc_id,converted_usd,business_code_enc,day_of_posting_date,month_of_posting_date,year_of_posting_date,day_of_create_date,month_of_create_date,year_of_create_date,day_of_due,month_of_due,year_of_due,cust_payment_terms_enc,name_customer_enc,clear_date,posting_date,due_in_date,baseline_create_date,Aging Bucket
7132,200820380,2020.0,1930653019.0,67018.26,65,16,3,2020,16,3,2020,31,3,2020,21,2521,2020-04-06 14:09:05.937500000,2020-03-16,2020-03-31,2020-03-16,0-15
7133,200769623,2020.0,1930580859.0,48063.69,65,29,2,2020,29,2,2020,15,3,2020,34,2976,2020-03-30 00:54:53.375000000,2020-02-29,2020-03-15,2020-02-29,16-30
7134,200794332,2020.0,1930785237.0,42776.43,65,15,4,2020,15,4,2020,30,4,2020,23,618,2020-04-30 21:17:11.960937500,2020-04-15,2020-04-30,2020-04-15,0-15
7135,200772670,2020.0,1930714791.0,43031.97,65,27,3,2020,27,3,2020,11,4,2020,46,195,2020-04-11 15:59:19.667968750,2020-03-27,2020-04-11,2020-03-27,0-15
7136,200707822,2020.0,1930779028.0,18930.72,65,12,4,2020,12,4,2020,27,4,2020,21,2194,2020-05-01 09:21:08.531250000,2020-04-12,2020-04-27,2020-04-12,0-15
7137,200711029,2020.0,1930838655.0,27025.38,65,29,4,2020,29,4,2020,14,5,2020,21,3007,2020-06-01 11:10:00.625000000,2020-04-29,2020-05-14,2020-04-29,16-30
7138,200726979,2020.0,1930686402.0,717.8,65,23,3,2020,23,3,2020,7,4,2020,21,341,2020-04-11 00:17:35.593750000,2020-03-23,2020-04-07,2020-03-23,0-15
7139,200769623,2020.0,1930885106.0,23286.6,65,12,5,2020,12,5,2020,27,5,2020,34,2983,2020-06-12 03:24:32.750000000,2020-05-12,2020-05-27,2020-05-12,16-30
7140,200803720,2020.0,1930772821.0,4024.52,65,10,4,2020,1,4,2020,24,4,2020,38,724,2020-04-21 10:28:14.046875000,2020-04-10,2020-04-24,2020-04-01,0-15
7141,200769623,2020.0,1930842513.0,264.71,65,30,4,2020,30,4,2020,15,5,2020,34,2981,2020-06-06 13:04:11.000000000,2020-04-30,2020-05-15,2020-04-30,16-30
7142,200762301,2020.0,1930621738.0,6272.47,65,9,3,2020,9,3,2020,24,3,2020,26,449,2020-03-24 20:56:43.570312500,2020-03-09,2020-03-24,2020-03-09,0-15
7143,200729942,2020.0,1930781991.0,13149.34,65,13,4,2020,13,4,2020,28,4,2020,21,2362,2020-05-02 10:51:37.250000000,2020-04-13,2020-04-28,2020-04-13,0-15
7144,200772670,2020.0,1930740309.0,67095.39,65,3,4,2020,3,4,2020,18,4,2020,46,199,2020-04-19 19:11:57.718750000,2020-04-03,2020-04-18,2020-04-03,0-15
7145,200769623,2020.0,1930723641.0,2352.97,65,30,3,2020,30,3,2020,14,4,2020,34,2978,2020-04-29 04:20:10.750000000,2020-03-30,2020-04-14,2020-03-30,16-30
7146,200769623,2020.0,1930854758.0,1494.09,65,4,5,2020,4,5,2020,19,5,2020,34,2980,2020-06-03 10:41:49.250000000,2020-05-04,2020-05-19,2020-05-04,16-30
7147,140104249,2020.0,2960625094.0,28017.212999999996,65,31,3,2020,9,4,2020,19,4,2020,5,2548,2020-05-03 14:13:06.750000000,2020-03-31,2020-04-19,2020-04-09,0-15
7148,200744019,2020.0,1930847440.0,15199.68,65,2,5,2020,2,5,2020,17,5,2020,21,2768,2020-05-20 16:27:38.937500000,2020-05-02,2020-05-17,2020-05-02,0-15
7149,100044041,2020.0,1930753851.0,1911.8,65,6,4,2020,1,4,2020,24,4,2020,38,740,2020-04-18 16:16:04.281250000,2020-04-06,2020-04-24,2020-04-01,0-15
7150,200729942,2020.0,1930790988.0,825.04,65,15,4,2020,15,4,2020,30,4,2020,21,2361,2020-05-04 16:00:39.875000000,2020-04-15,2020-04-30,2020-04-15,0-15
7151,200769623,2020.0,1930585135.0,2373.96,65,1,3,2020,1,3,2020,16,3,2020,34,2979,2020-03-28 19:48:30.750000000,2020-03-01,2020-03-16,2020-03-01,0-15
7152,200772670,2020.0,1930623442.0,62483.28,65,9,3,2020,9,3,2020,24,3,2020,46,200,2020-03-25 00:16:28.515625000,2020-03-09,2020-03-24,2020-03-09,0-15
7153,140103713,2020.0,1991839652.0,919.1,65,1,3,2020,1,3,2020,31,3,2020,54,2895,2020-04-11 20:45:39.125000000,2020-03-01,2020-03-31,2020-03-01,0-15
7154,200759878,2020.0,1930765593.0,36758.32,65,8,4,2020,8,4,2020,23,4,2020,34,2363,2020-04-26 08:29:52.312500000,2020-04-08,2020-04-23,2020-04-08,0-15
7155,200726979,2020.0,1930793306.0,398.9,65,15,4,2020,15,4,2020,30,4,2020,21,342,2020-05-01 04:24:32.195312500,2020-04-15,2020-04-30,2020-04-15,0-15
7156,200776463,2020.0,1930611901.0,109732.89,65,6,3,2020,6,3,2020,21,3,2020,21,1567,2020-03-26 10:00:26.437500000,2020-03-06,2020-03-21,2020-03-06,0-15
7157,200726979,2020.0,1930827817.0,250.09,65,26,4,2020,26,4,2020,11,5,2020,21,336,2020-05-19 20:52:23.875000000,2020-04-26,2020-05-11,2020-04-26,0-15
7158,200769623,2020.0,1930704002.0,41455.04,65,27,3,2020,27,3,2020,11,4,2020,34,2980,2020-04-26 01:41:59.375000000,2020-03-27,2020-04-11,2020-03-27,16-30
7159,200769623,2020.0,1930660604.0,17267.66,65,18,3,2020,18,3,2020,2,4,2020,34,2980,2020-04-17 12:57:01.375000000,2020-03-18,2020-04-02,2020-03-18,16-30
7160,200769623,2020.0,1930711787.0,53565.85,65,27,3,2020,27,3,2020,11,4,2020,34,2983,2020-04-26 17:10:45.125000000,2020-03-27,2020-04-11,2020-03-27,16-30
7161,140104423,2020.0,2960623185.0,161025.865,65,23,3,2020,26,3,2020,5,4,2020,5,1867,2020-04-15 19:12:41.312500000,2020-03-23,2020-04-05,2020-03-26,0-15
7162,200769623,2020.0,1930614011.0,72768.15,65,6,3,2020,6,3,2020,21,3,2020,34,2974,2020-04-05 06:55:36.250000000,2020-03-06,2020-03-21,2020-03-06,16-30
7163,200769623,2020.0,1930665599.0,31240.8,65,18,3,2020,18,3,2020,2,4,2020,34,2983,2020-04-18 09:39:03.250000000,2020-03-18,2020-04-02,2020-03-18,16-30
7164,140103400,2020.0,1991841605.0,10285.65,65,22,3,2020,22,3,2020,21,4,2020,54,2895,2020-05-07 03:11:38.625000000,2020-03-22,2020-04-21,2020-03-22,16-30
7165,200861551,2020.0,1930571909.0,13179.78,65,4,3,2020,4,3,2020,19,3,2020,21,1930,2020-03-19 06:34:14.644531250,2020-03-04,2020-03-19,2020-03-04,0-15
7166,100031704,2020.0,1930847392.0,48756.64,65,4,5,2020,4,5,2020,19,5,2020,21,748,2020-05-20 17:04:27.359375000,2020-05-04,2020-05-19,2020-05-04,0-15
7167,200020431,2020.0,1930767838.0,19949.52,65,9,4,2020,1,4,2020,24,4,2020,38,721,2020-04-21 19:00:48.265625000,2020-04-09,2020-04-24,2020-04-01,0-15
7168,200779906,2020.0,1930787996.0,58562.54,65,14,4,2020,14,4,2020,29,4,2020,21,357,2020-04-30 02:35:37.914062500,2020-04-14,2020-04-29,2020-04-14,0-15
7169,200020431,2020.0,1930598590.0,425.76,65,4,3,2020,1,3,2020,24,3,2020,38,714,2020-03-21 07:03:37.609375000,2020-03-04,2020-03-24,2020-03-01,0-15
7170,200747369,2020.0,1930756349.0,64215.67,65,6,4,2020,6,4,2020,21,4,2020,21,2415,2020-04-25 22:09:35.187500000,2020-04-06,2020-04-21,2020-04-06,0-15
7171,200881076,2020.0,1930745626.0,8331.33,65,5,4,2020,5,4,2020,20,4,2020,21,75,2020-04-20 10:52:49.546875000,2020-04-05,2020-04-20,2020-04-05,0-15
7172,100053554,2020.0,1991841922.0,6820.2,65,28,3,2020,28,3,2020,27,4,2020,54,2751,2020-04-28 08:52:25.773437500,2020-03-28,2020-04-27,2020-03-28,0-15
7173,140106408,2020.0,2960622239.0,41054.377,65,24,3,2020,24,3,2020,3,4,2020,5,2972,2020-04-29 08:01:12.750000000,2020-03-24,2020-04-03,2020-03-24,16-30
7174,200744019,2020.0,1930654828.0,1103.63,65,16,3,2020,16,3,2020,31,3,2020,21,2777,2020-04-06 07:28:29.937500000,2020-03-16,2020-03-31,2020-03-16,0-15
7175,200794332,2020.0,1930879313.0,4107.44,65,8,5,2020,8,5,2020,23,5,2020,23,625,2020-05-24 08:16:00.500000000,2020-05-08,2020-05-23,2020-05-08,0-15
7176,200769623,2020.0,1930683962.0,3148.33,65,21,3,2020,21,3,2020,5,4,2020,34,2980,2020-04-20 02:21:37.500000000,2020-03-21,2020-04-05,2020-03-21,16-30
7177,200783609,2020.0,1930575278.0,9066.24,65,2,3,2020,2,3,2020,22,3,2020,28,2186,2020-03-24 13:25:22.968750000,2020-03-02,2020-03-22,2020-03-02,0-15
7178,200793830,2020.0,1930666770.0,1857.22,65,18,3,2020,18,3,2020,2,4,2020,21,1688,2020-04-05 13:32:29.312500000,2020-03-18,2020-04-02,2020-03-18,0-15
7179,200731999,2020.0,1930624855.0,39721.13,65,13,3,2020,13,3,2020,2,4,2020,28,2895,2020-04-20 16:03:32.875000000,2020-03-13,2020-04-02,2020-03-13,16-30
7180,100031704,2020.0,1930652871.0,11219.44,65,17,3,2020,17,3,2020,1,4,2020,21,745,2020-04-03 08:39:21.609375000,2020-03-17,2020-04-01,2020-03-17,0-15
7181,200936373,2020.0,1930653388.0,101500.28,65,17,3,2020,17,3,2020,1,4,2020,21,2636,2020-04-06 08:12:31.437500000,2020-03-17,2020-04-01,2020-03-17,0-15
7182,200777735,2020.0,1930699681.0,63075.15,65,25,3,2020,25,3,2020,9,4,2020,21,1945,2020-04-11 15:30:44.265625000,2020-03-25,2020-04-09,2020-03-25,0-15
7183,200793830,2020.0,1930645777.0,85978.01,65,12,3,2020,12,3,2020,27,3,2020,21,1691,2020-03-31 11:11:34.375000000,2020-03-12,2020-03-27,2020-03-12,0-15
7184,200726979,2020.0,1930593383.0,298.36,65,4,3,2020,4,3,2020,19,3,2020,21,333,2020-03-24 12:32:51.437500000,2020-03-04,2020-03-19,2020-03-04,0-15
7185,200769623,2020.0,1930675619.0,29556.46,65,20,3,2020,20,3,2020,4,4,2020,34,2978,2020-04-19 05:41:41.625000000,2020-03-20,2020-04-04,2020-03-20,16-30
7186,200735528,2020.0,1930674250.0,37001.21,65,21,3,2020,21,3,2020,5,4,2020,21,190,2020-04-06 11:27:26.531250000,2020-03-21,2020-04-05,2020-03-21,0-15
7187,200040366,2020.0,1930727967.0,30335.9,65,8,4,2020,8,4,2020,23,4,2020,21,2245,2020-04-28 08:17:42.500000000,2020-04-08,2020-04-23,2020-04-08,0-15
7188,200705742,2020.0,1930708460.0,31419.18,65,26,3,2020,26,3,2020,15,4,2020,28,833,2020-04-10 07:59:34.875000000,2020-03-26,2020-04-15,2020-03-26,0-15
7189,200704045,2020.0,1930774849.0,21084.68,65,10,4,2020,10,4,2020,25,4,2020,21,2234,2020-04-29 13:38:24.437500000,2020-04-10,2020-04-25,2020-04-10,0-15
7190,200759878,2020.0,1930670504.0,42241.11,65,19,3,2020,19,3,2020,3,4,2020,34,2360,2020-04-06 16:11:21.468750000,2020-03-19,2020-04-03,2020-03-19,0-15
7191,200729290,2020.0,1930809990.0,92136.44,65,22,4,2020,22,4,2020,7,5,2020,21,1576,2020-05-10 19:24:06.218750000,2020-04-22,2020-05-07,2020-04-22,0-15
7192,200707822,2020.0,1930717621.0,109603.32,65,28,3,2020,28,3,2020,12,4,2020,21,2197,2020-04-16 06:06:18.406250000,2020-03-28,2020-04-12,2020-03-28,0-15
7193,200762301,2020.0,1930809084.0,96919.94,65,22,4,2020,22,4,2020,7,5,2020,26,449,2020-05-07 01:17:53.707031250,2020-04-22,2020-05-07,2020-04-22,0-15
7194,200759878,2020.0,1930709408.0,28283.99,65,28,3,2020,28,3,2020,12,4,2020,34,2366,2020-04-15 17:19:17.656250000,2020-03-28,2020-04-12,2020-03-28,0-15
7195,200826820,2020.0,1930615458.0,6693.8,65,6,3,2020,6,3,2020,21,3,2020,21,2895,2020-04-11 11:09:23.750000000,2020-03-06,2020-03-21,2020-03-06,16-30
7196,100058056,2020.0,1930881136.0,176025.6,65,8,5,2020,8,5,2020,23,5,2020,21,2895,2020-06-08 07:46:22.250000000,2020-05-08,2020-05-23,2020-05-08,16-30
7197,200759878,2020.0,1930647338.0,36629.91,65,14,3,2020,14,3,2020,29,3,2020,34,2367,2020-04-02 01:54:53.968750000,2020-03-14,2020-03-29,2020-03-14,0-15
7198,200399141,2020.0,1930623227.0,52056.1,65,11,3,2020,11,3,2020,10,5,2020,58,2895,2020-05-30 17:33:55.750000000,2020-03-11,2020-05-10,2020-03-11,16-30
7199,2013,2020.0,1930652379.0,1202.88,65,18,3,2020,18,3,2020,18,3,2020,64,1528,2020-04-25 13:14:43.250000000,2020-03-18,2020-03-18,2020-03-18,31-45
7200,200769623,2020.0,1930670548.0,2400.24,65,19,3,2020,19,3,2020,3,4,2020,34,2979,2020-04-18 02:21:37.500000000,2020-03-19,2020-04-03,2020-03-19,16-30
7201,200230690,2020.0,1930856146.0,11600.0,65,4,5,2020,1,5,2020,11,5,2020,36,726,2020-05-08 14:18:25.359375000,2020-05-04,2020-05-11,2020-05-01,0-15
7202,200799367,2020.0,1930784057.0,1742.72,65,15,4,2020,15,4,2020,30,4,2020,21,1805,2020-05-06 02:41:42.375000000,2020-04-15,2020-04-30,2020-04-15,0-15
7203,200762301,2020.0,1930855871.0,3416.4,65,5,5,2020,5,5,2020,20,5,2020,26,448,2020-05-19 23:46:03.382995605,2020-05-05,2020-05-20,2020-05-05,0-15
7204,200707822,2020.0,1930794815.0,116050.97,65,16,4,2020,16,4,2020,1,5,2020,21,2200,2020-05-05 15:26:46.000000000,2020-04-16,2020-05-01,2020-04-16,0-15
7205,200761734,2020.0,1930849406.0,54400.61,65,5,5,2020,5,5,2020,20,5,2020,21,1168,2020-05-22 20:42:59.390625000,2020-05-05,2020-05-20,2020-05-05,0-15
7206,200418007,2020.0,1930646921.0,1982.4,65,18,3,2020,18,3,2020,22,5,2020,33,104,2020-05-19 11:46:24.640625000,2020-03-18,2020-05-22,2020-03-18,0-15
7207,200705742,2020.0,1930702274.0,2582.4,65,26,3,2020,26,3,2020,29,4,2020,22,838,2020-04-22 07:19:07.000000000,2020-03-26,2020-04-29,2020-03-26,0-15
7208,200777735,2020.0,1930843626.0,77135.14,65,30,4,2020,30,4,2020,15,5,2020,21,1938,2020-05-14 13:10:38.796875000,2020-04-30,2020-05-15,2020-04-30,0-15
7209,140104409,2020.0,2960618650.0,123295.01799999998,65,8,3,2020,9,3,2020,19,3,2020,5,1647,2020-03-30 09:44:22.937500000,2020-03-08,2020-03-19,2020-03-09,0-15
7210,100031704,2020.0,1930799992.0,16738.37,65,19,4,2020,19,4,2020,4,5,2020,21,741,2020-05-05 23:26:06.281250000,2020-04-19,2020-05-04,2020-04-19,0-15
7211,200769623,2020.0,1930611616.0,6313.92,65,6,3,2020,6,3,2020,21,3,2020,34,2980,2020-04-05 10:46:29.375000000,2020-03-06,2020-03-21,2020-03-06,16-30
7212,200707822,2020.0,1930717565.0,42398.16,65,29,3,2020,29,3,2020,13,4,2020,21,2202,2020-04-16 23:27:12.187500000,2020-03-29,2020-04-13,2020-03-29,0-15
7213,200794332,2020.0,1930857183.0,879.31,65,5,5,2020,5,5,2020,20,5,2020,23,625,2020-05-20 20:05:43.015625000,2020-05-05,2020-05-20,2020-05-05,0-15
7214,140104429,2020.0,2960631120.0,2390.094,65,28,4,2020,30,4,2020,10,5,2020,5,635,2020-05-23 07:01:22.250000000,2020-04-28,2020-05-10,2020-04-30,0-15
7215,200739534,2020.0,1930637116.0,85982.53,65,11,3,2020,11,3,2020,26,3,2020,21,2005,2020-03-31 08:55:45.593750000,2020-03-11,2020-03-26,2020-03-11,0-15
7216,100001196,2020.0,1930820686.0,45157.12,65,24,4,2020,24,4,2020,9,5,2020,21,821,2020-05-09 12:53:06.351562500,2020-04-24,2020-05-09,2020-04-24,0-15
7217,200936373,2020.0,1930628038.0,15179.54,65,10,3,2020,10,3,2020,14,5,2020,33,2637,2020-05-18 20:02:32.187500000,2020-03-10,2020-05-14,2020-03-10,0-15
7218,200704858,2020.0,1930655672.0,39700.8,65,17,3,2020,17,3,2020,1,4,2020,21,2951,2020-04-18 14:28:17.250000000,2020-03-17,2020-04-01,2020-03-17,16-30
7219,200744496,2020.0,1930729727.0,35600.56,65,1,4,2020,1,4,2020,16,4,2020,21,2895,2020-05-02 17:59:28.875000000,2020-04-01,2020-04-16,2020-04-01,16-30
7220,200148860,2020.0,1930626185.0,18781.82,65,10,3,2020,10,3,2020,25,3,2020,21,807,2020-03-22 07:32:09.640625000,2020-03-10,2020-03-25,2020-03-10,0-15
7221,200744019,2020.0,1930585988.0,61815.35,65,3,3,2020,3,3,2020,18,3,2020,21,2774,2020-03-21 14:54:21.093750000,2020-03-03,2020-03-18,2020-03-03,0-15
7222,200230690,2020.0,1930670249.0,785.85,65,19,3,2020,16,3,2020,26,3,2020,36,729,2020-03-22 12:15:26.218750000,2020-03-19,2020-03-26,2020-03-16,0-15
7223,200418007,2020.0,1930809500.0,49347.48,65,22,4,2020,22,4,2020,7,5,2020,21,98,2020-05-03 08:21:59.406250000,2020-04-22,2020-05-07,2020-04-22,0-15
7224,200772595,2020.0,1930593141.0,132131.07,65,4,3,2020,4,3,2020,19,3,2020,21,2381,2020-03-23 18:32:20.500000000,2020-03-04,2020-03-19,2020-03-04,0-15
7225,140104409,2020.0,2960624283.0,64901.543,65,27,3,2020,27,3,2020,6,4,2020,5,1644,2020-04-17 05:26:31.250000000,2020-03-27,2020-04-06,2020-03-27,0-15
7226,200762301,2020.0,1930775795.0,6312.61,65,11,4,2020,11,4,2020,15,6,2020,33,446,2020-06-11 07:16:39.875000000,2020-04-11,2020-06-15,2020-04-11,0-15
7227,200769623,2020.0,1930647612.0,3228.13,65,15,3,2020,15,3,2020,30,3,2020,34,2978,2020-04-14 14:05:34.250000000,2020-03-15,2020-03-30,2020-03-15,16-30
7228,200769623,2020.0,1930610337.0,5181.6,65,6,3,2020,6,3,2020,21,3,2020,34,2983,2020-04-06 04:17:45.625000000,2020-03-06,2020-03-21,2020-03-06,16-30
7229,200769623,2020.0,1930798644.0,25404.66,65,18,4,2020,18,4,2020,3,5,2020,34,2977,2020-05-18 09:17:55.750000000,2020-04-18,2020-05-03,2020-04-18,16-30
7230,200769623,2020.0,1930783914.0,28584.36,65,15,4,2020,15,4,2020,30,4,2020,34,2979,2020-05-15 12:48:42.625000000,2020-04-15,2020-04-30,2020-04-15,16-30
7231,200148860,2020.0,1930809733.0,98712.19,65,22,4,2020,22,4,2020,7,5,2020,21,810,2020-04-30 00:52:06.812500000,2020-04-22,2020-05-07,2020-04-22,0-15
7232,200769623,2020.0,1930860751.0,40110.28,65,7,5,2020,7,5,2020,22,5,2020,34,2976,2020-06-06 09:12:40.750000000,2020-05-07,2020-05-22,2020-05-07,16-30
7233,200799367,2020.0,1930793396.0,36480.6,65,17,4,2020,17,4,2020,2,5,2020,21,1806,2020-05-07 22:54:44.062500000,2020-04-17,2020-05-02,2020-04-17,0-15
7234,200769623,2020.0,1930675927.0,23176.44,65,22,3,2020,22,3,2020,6,4,2020,34,2979,2020-04-21 03:23:13.875000000,2020-03-22,2020-04-06,2020-03-22,16-30
7235,200772670,2020.0,1930773283.0,4224.3,65,9,4,2020,9,4,2020,24,4,2020,46,193,2020-04-25 11:14:22.796875000,2020-04-09,2020-04-24,2020-04-09,0-15
7236,200769623,2020.0,1930853329.0,2965.15,65,3,5,2020,3,5,2020,18,5,2020,34,2976,2020-05-30 19:01:24.750000000,2020-05-03,2020-05-18,2020-05-03,0-15
7237,200754278,2020.0,1930637837.0,11040.96,65,16,3,2020,16,3,2020,17,4,2020,14,1774,2020-04-21 16:52:06.750000000,2020-03-16,2020-04-17,2020-03-16,0-15
7238,200769623,2020.0,1930846632.0,10097.91,65,1,5,2020,1,5,2020,16,5,2020,34,2983,2020-05-29 11:21:56.625000000,2020-05-01,2020-05-16,2020-05-01,0-15
7239,200782669,2020.0,1930747486.0,7526.54,65,4,4,2020,4,4,2020,19,4,2020,21,2681,2020-04-24 15:52:50.687500000,2020-04-04,2020-04-19,2020-04-04,0-15
7240,200696090,2020.0,1930764546.0,4391.24,65,15,4,2020,15,4,2020,30,4,2020,21,2867,2020-05-02 17:20:28.703125000,2020-04-15,2020-04-30,2020-04-15,0-15
7241,200769623,2020.0,1930763288.0,4088.45,65,8,4,2020,8,4,2020,23,4,2020,34,2979,2020-05-07 20:26:28.625000000,2020-04-08,2020-04-23,2020-04-08,0-15
7242,200290370,2020.0,1930723397.0,13431.2,65,31,3,2020,31,3,2020,15,4,2020,21,243,2020-04-16 12:24:57.890625000,2020-03-31,2020-04-15,2020-03-31,0-15
7243,140104409,2020.0,2960624073.0,229694.93399999998,65,29,3,2020,30,3,2020,9,4,2020,5,1644,2020-04-20 18:08:17.937500000,2020-03-29,2020-04-09,2020-03-30,0-15
7244,200780825,2020.0,1930611470.0,15271.63,65,11,3,2020,11,3,2020,12,4,2020,14,2726,2020-04-17 13:53:54.250000000,2020-03-11,2020-04-12,2020-03-11,0-15
7245,140104409,2020.0,2960625703.0,28.266,65,31,3,2020,31,3,2020,10,4,2020,9,1648,2020-04-29 21:42:04.875000000,2020-03-31,2020-04-10,2020-03-31,16-30
7246,200759082,2020.0,1930796846.0,26029.48,65,16,4,2020,16,4,2020,1,5,2020,21,1327,2020-05-05 17:59:07.812500000,2020-04-16,2020-05-01,2020-04-16,0-15
7247,200797452,2020.0,1930814477.0,16312.09,65,22,4,2020,22,4,2020,7,5,2020,21,2877,2020-05-12 20:01:37.968750000,2020-04-22,2020-05-07,2020-04-22,0-15
7248,200726979,2020.0,1930839798.0,178.63,65,1,5,2020,1,5,2020,16,5,2020,21,334,2020-05-22 04:03:18.000000000,2020-05-01,2020-05-16,2020-05-01,0-15
7249,200780383,2020.0,1930862214.0,93.33,65,6,5,2020,6,5,2020,21,5,2020,21,1837,2020-05-30 23:33:38.875000000,2020-05-06,2020-05-21,2020-05-06,0-15
7250,200769623,2020.0,1930653430.0,27468.03,65,14,3,2020,14,3,2020,29,3,2020,34,2981,2020-04-13 20:11:51.875000000,2020-03-14,2020-03-29,2020-03-14,16-30
7251,200769623,2020.0,1930797893.0,245.48,65,18,4,2020,18,4,2020,3,5,2020,34,2981,2020-05-23 08:04:37.375000000,2020-04-18,2020-05-03,2020-04-18,16-30
7252,200761734,2020.0,1930856936.0,72895.62,65,5,5,2020,5,5,2020,20,5,2020,21,1170,2020-05-20 11:22:45.019531250,2020-05-05,2020-05-20,2020-05-05,0-15
7253,200726979,2020.0,1930645936.0,525.73,65,13,3,2020,13,3,2020,28,3,2020,21,340,2020-03-29 05:42:06.484375000,2020-03-13,2020-03-28,2020-03-13,0-15
7254,140104429,2020.0,2960614248.0,912.401,65,27,2,2020,29,2,2020,10,3,2020,5,633,2020-03-18 13:05:51.062500000,2020-02-27,2020-03-10,2020-02-29,0-15
7255,200084659,2020.0,1930724999.0,14577.5,65,1,4,2020,1,4,2020,16,4,2020,21,2895,2020-05-05 07:25:00.375000000,2020-04-01,2020-04-16,2020-04-01,16-30
7256,200769623,2020.0,1930802171.0,245.14,65,21,4,2020,21,4,2020,6,5,2020,34,2973,2020-05-28 04:04:09.750000000,2020-04-21,2020-05-06,2020-04-21,16-30
7257,200769623,2020.0,1930570930.0,1898.2,65,28,2,2020,28,2,2020,14,3,2020,34,2976,2020-03-28 16:55:18.750000000,2020-02-28,2020-03-14,2020-02-28,0-15
7258,200769623,2020.0,1930800766.0,12250.71,65,22,4,2020,22,4,2020,7,5,2020,34,2974,2020-05-21 22:28:58.750000000,2020-04-22,2020-05-07,2020-04-22,0-15
7259,100031704,2020.0,1930587171.0,23236.72,65,2,3,2020,2,3,2020,17,3,2020,21,746,2020-03-18 21:07:58.953125000,2020-03-02,2020-03-17,2020-03-02,0-15
7260,140106372,2020.0,2960625374.0,3158.3369999999995,65,2,4,2020,3,4,2020,13,4,2020,5,1019,2020-04-18 14:56:33.718750000,2020-04-02,2020-04-13,2020-04-03,0-15
7261,200769623,2020.0,1930704104.0,30961.03,65,25,3,2020,25,3,2020,9,4,2020,34,2977,2020-04-26 18:54:16.375000000,2020-03-25,2020-04-09,2020-03-25,16-30
7262,140104440,2020.0,2960633410.0,6191.556,65,5,5,2020,5,5,2020,15,5,2020,5,2539,2020-05-30 10:00:10.500000000,2020-05-05,2020-05-15,2020-05-05,16-30
7263,200704858,2020.0,1930706803.0,47050.47,65,27,3,2020,27,3,2020,11,4,2020,21,2949,2020-04-26 00:11:00.125000000,2020-03-27,2020-04-11,2020-03-27,16-30
7264,200793568,2020.0,1930693344.0,18775.11,65,24,3,2020,24,3,2020,8,4,2020,21,2643,2020-04-13 03:59:11.125000000,2020-03-24,2020-04-08,2020-03-24,0-15
7265,200769623,2020.0,1930800725.0,44894.83,65,18,4,2020,18,4,2020,3,5,2020,34,2977,2020-05-18 07:56:36.250000000,2020-04-18,2020-05-03,2020-04-18,16-30
7266,200762301,2020.0,1930774050.0,61980.73,65,9,4,2020,9,4,2020,24,4,2020,26,450,2020-04-25 12:56:30.828125000,2020-04-09,2020-04-24,2020-04-09,0-15
7267,100012638,2020.0,1930666069.0,7788.0,65,18,3,2020,18,3,2020,2,4,2020,21,8,2020-04-05 23:19:51.968750000,2020-03-18,2020-04-02,2020-03-18,0-15
7268,200712105,2020.0,1930594013.0,5094.8,65,2,3,2020,2,3,2020,17,3,2020,21,2984,2020-04-03 02:24:26.375000000,2020-03-02,2020-03-17,2020-03-02,16-30
7269,140105847,2020.0,2960626297.0,6111.097999999999,65,8,4,2020,8,4,2020,18,4,2020,5,1116,2020-05-02 14:53:13.750000000,2020-04-08,2020-04-18,2020-04-08,0-15
7270,140104429,2020.0,2960619461.0,41315.435,65,10,3,2020,12,3,2020,22,3,2020,5,633,2020-04-03 10:09:39.125000000,2020-03-10,2020-03-22,2020-03-12,0-15
7271,102,2020.0,1930703971.0,14151.51,65,26,3,2020,26,3,2020,30,4,2020,32,1517,2020-05-08 00:15:35.375000000,2020-03-26,2020-04-30,2020-03-26,0-15
7272,200752607,2020.0,1930873485.0,7144.12,65,7,5,2020,7,5,2020,22,5,2020,21,1348,2020-05-26 06:44:12.531250000,2020-05-07,2020-05-22,2020-05-07,0-15
7273,200759878,2020.0,1930787909.0,28213.78,65,16,4,2020,16,4,2020,1,5,2020,34,2365,2020-05-05 07:22:42.000000000,2020-04-16,2020-05-01,2020-04-16,0-15
7274,200696090,2020.0,1930763926.0,6646.58,65,11,4,2020,11,4,2020,26,4,2020,21,2862,2020-04-30 08:50:27.718750000,2020-04-11,2020-04-26,2020-04-11,0-15
7275,200744019,2020.0,1930618975.0,7664.54,65,8,3,2020,8,3,2020,23,3,2020,21,2768,2020-03-28 16:28:42.000000000,2020-03-08,2020-03-23,2020-03-08,0-15
7276,200772670,2020.0,1930624701.0,80627.06,65,9,3,2020,9,3,2020,24,3,2020,46,200,2020-03-25 02:45:05.062500000,2020-03-09,2020-03-24,2020-03-09,0-15
7277,200726979,2020.0,1930595975.0,503.69,65,4,3,2020,4,3,2020,19,3,2020,21,336,2020-03-20 09:09:17.351562500,2020-03-04,2020-03-19,2020-03-04,0-15
7278,200833713,2020.0,1930846689.0,15367.79,65,1,5,2020,1,5,2020,16,5,2020,21,1415,2020-05-18 19:32:43.781250000,2020-05-01,2020-05-16,2020-05-01,0-15
